"","uniform_id","trialid","trialnum","itemid","cond","fixid","start","stop","xs","ys","xn","yn","ym","dur","ps","sac.in","sac.out","type","blink","line","line.change","line.let","line.word","letternum","letter","wordnum","word","ianum","ia","sentnum","sent","sent.nwords","trial.x","trial.nwords","word.fix","word.run","word.runid","word.run.fix","word.firstskip","word.refix","word.launch","word.land","word.cland","word.reg.out","word.reg.in","word.reg.out.to","word.reg.in.from","ia.fix","ia.run","ia.runid","ia.run.fix","ia.firstskip","ia.refix","ia.launch","ia.land","ia.cland","ia.reg.out","ia.reg.in","ia.reg.out.to","ia.reg.in.from","sent.word","sent.fix","sent.run","sent.runid","sent.run.fix","sent.firstskip","sent.refix","sent.reg.out","sent.reg.in","sent.reg.out.to","sent.reg.in.from","lang","trial.y","supplementary_id","uniform_id"
"1659169","uk01",2,3,"2",1,31,5947,6119,1390.6,172.9,1390.6,172.9,168,173,558,19,8,"in",0,2,0,87,15,200,"d",34,"holding",34,"holding",2,"The gesture is made ",31,"The shaka sign, sometimes known",183,1,1,6,1,0,0,15,4,0,0,0,NA,NA,1,1,6,1,0,0,14,5,1,0,0,NA,NA,13,8,2,2,7,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659170","uk01",2,3,"2",1,32,6151,6304,1518.1,176,1518.1,176,168,154,551,8,5,"in",0,2,0,95,17,208," ",36,"three",36,"three",2,"The gesture is made ",31,"The shaka sign, sometimes known",183,1,1,6,1,0,0,8,0,-3,0,0,NA,NA,1,1,6,1,0,0,7,1,-2,0,0,NA,NA,15,9,2,2,8,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659171","uk01",2,3,"2",1,33,6325,6460,1590.7,180.5,1590.7,180.5,168,136,534,5,-87,"in",0,2,0,100,17,213,"e",36,"three",36,"three",2,"The gesture is made ",31,"The shaka sign, sometimes known",183,2,1,6,2,0,1,0,5,2,0,0,NA,NA,2,1,6,2,0,1,-1,6,3,0,0,NA,NA,15,10,2,2,9,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659172","uk01",2,3,"2",1,34,6554,6667,284.9,240.3,284.9,240.3,235,114,586,-87,-7,"in",0,3,1,13,2,233,"e",39,"curled",39,"curled",2,"The gesture is made ",31,"The shaka sign, sometimes known",183,1,1,6,1,0,0,-82,5,1.5,1,0,38,NA,1,1,6,1,0,0,-81,6,2.5,1,0,38,NA,18,11,2,2,10,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659173","uk01",2,3,"2",1,35,6695,6864,179,224.2,179,224.2,235,170,573,-7,0,"in",1,3,0,6,1,226,"r",38,"fingers",38,"fingers",2,"The gesture is made ",31,"The shaka sign, sometimes known",183,1,1,7,1,1,0,-2,6,2,0,1,NA,39,1,1,7,1,1,0,-1,6,2,0,1,NA,39,17,12,2,2,11,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659174","uk01",2,3,"2",1,36,6983,7219,180.8,182.3,180.8,182.3,235,237,552,0,5,"in",1,3,0,6,1,226,"r",38,"fingers",38,"fingers",2,"The gesture is made ",31,"The shaka sign, sometimes known",183,2,1,7,2,0,1,-6,6,2,0,0,NA,NA,2,1,7,2,0,1,-6,6,2,0,0,NA,NA,17,13,2,2,12,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659175","uk01",2,3,"2",1,37,7244,7371,256.4,199.9,256.4,199.9,235,128,574,5,16,"in",0,3,0,11,2,231,"r",39,"curled",39,"curled",2,"The gesture is made ",31,"The shaka sign, sometimes known",183,2,2,7,1,0,0,2,3,-0.5,0,0,NA,NA,2,2,7,1,0,0,1,4,0.5,0,0,NA,NA,18,14,2,2,13,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659176","uk01",2,3,"2",1,38,7405,7569,496.6,219.1,496.6,219.1,235,165,577,16,-4,"in",0,3,0,27,4,247,"n",41,"gesturing",41,"gesturing",2,"The gesture is made ",31,"The shaka sign, sometimes known",183,1,1,7,1,0,0,8,8,3,0,0,NA,NA,1,1,7,1,0,0,7,9,4,0,0,NA,NA,20,15,2,2,14,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659177","uk01",2,3,"2",1,39,7591,7798,443.2,222.8,443.2,222.8,235,208,567,-4,2,"in",0,3,0,23,4,243,"t",41,"gesturing",41,"gesturing",2,"The gesture is made ",31,"The shaka sign, sometimes known",183,2,1,7,2,0,1,4,4,-1,0,0,NA,NA,2,1,7,2,0,1,5,5,0,0,0,NA,NA,20,16,2,2,15,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659178","uk01",2,3,"2",1,40,7821,7911,474.6,215.9,474.6,215.9,235,91,554,2,16,"in",0,3,0,25,4,245,"r",41,"gesturing",41,"gesturing",2,"The gesture is made ",31,"The shaka sign, sometimes known",183,3,1,7,3,0,1,-4,6,1,0,0,NA,NA,3,1,7,3,0,1,-5,7,2,0,0,NA,NA,20,17,2,2,16,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659179","uk01",2,3,"2",1,41,7950,8134,704,214.2,704,214.2,235,185,567,16,-5,"in",0,3,0,41,6,261,"o",43,"salutation",43,"salutation",2,"The gesture is made ",31,"The shaka sign, sometimes known",183,1,1,7,1,0,0,7,9,3.5,0,0,NA,NA,1,1,7,1,0,0,6,10,4.5,0,0,NA,NA,22,18,2,2,17,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659180","uk01",2,3,"2",1,42,8162,8314,630.2,215.5,630.2,215.5,235,153,575,-5,16,"in",0,3,0,36,6,256,"u",43,"salutation",43,"salutation",2,"The gesture is made ",31,"The shaka sign, sometimes known",183,2,1,7,2,0,1,4,4,-1.5,0,0,NA,NA,2,1,7,2,0,1,5,5,-0.5,0,0,NA,NA,22,19,2,2,18,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659181","uk01",2,3,"2",1,43,8363,8556,871.5,214.6,871.5,214.6,235,194,579,16,22,"in",0,3,0,52,8,272,"e",45,"presenting",45,"presenting",2,"The gesture is made ",31,"The shaka sign, sometimes known",183,1,1,7,1,0,0,13,3,-2.5,0,0,NA,NA,1,1,7,1,0,0,12,4,-1.5,0,0,NA,NA,24,20,2,2,19,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659182","uk01",2,3,"2",1,44,8605,8875,1201.5,225.6,1201.5,225.6,235,271,590,22,15,"in",0,3,0,74,12,294,"b",49,"back",49,"back",2,"The gesture is made ",31,"The shaka sign, sometimes known",183,1,1,7,1,0,0,21,1,-1.5,0,0,NA,NA,1,1,7,1,0,0,20,2,-0.5,0,0,NA,NA,28,21,2,2,20,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659183","uk01",2,3,"2",1,45,8916,9065,1433.7,243.2,1433.7,243.2,235,150,585,15,8,"in",0,3,0,89,15,309,"d",52,"hand;",52,"hand;",2,"The gesture is made ",31,"The shaka sign, sometimes known",183,1,1,7,1,0,0,11,4,1,0,0,NA,NA,1,1,7,1,0,0,10,5,2,0,0,NA,NA,31,22,2,2,21,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659184","uk01",2,3,"2",1,46,9094,9383,1544.1,251.7,1544.1,251.7,235,290,582,8,-17,"in",0,3,0,97,17,317,"a",54,"hand",54,"hand",3,"the hand may be rota",10,"The shaka sign, sometimes known",183,1,1,7,1,0,0,6,2,-0.5,1,0,50,NA,1,1,7,1,0,0,5,3,0.5,1,0,50,NA,2,1,1,2,1,0,0,1,0,2,NA,"en_uk",NA,NA,"en_uk_1"
"1659185","uk01",2,3,"2",1,47,9424,9559,1293.1,243.4,1293.1,243.4,235,136,596,-17,-7,"in",0,3,0,80,13,300,"f",50,"of",50,"of",2,"The gesture is made ",31,"The shaka sign, sometimes known",183,1,1,8,1,1,0,-15,2,0.5,1,1,49,54,1,1,8,1,1,0,-14,3,1.5,1,1,49,54,29,23,3,3,1,0,0,0,1,NA,3,"en_uk",NA,NA,"en_uk_1"
"1659186","uk01",2,3,"2",1,48,9585,9782,1184,228,1184,228,235,198,594,-7,23,"in",0,3,0,73,12,293," ",49,"back",49,"back",2,"The gesture is made ",31,"The shaka sign, sometimes known",183,2,2,8,1,0,0,-5,0,-2.5,0,1,NA,50,2,2,8,1,0,0,-4,1,-1.5,0,1,NA,50,28,24,3,3,2,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659187","uk01",2,3,"2",1,49,9838,10067,1528.6,251.6,1528.6,251.6,235,230,579,23,3,"in",0,3,0,96,17,316,"h",54,"hand",54,"hand",3,"the hand may be rota",10,"The shaka sign, sometimes known",183,2,2,8,1,0,0,22,1,-1.5,0,0,NA,NA,2,2,8,1,0,0,21,2,-0.5,0,0,NA,NA,2,2,2,3,1,0,0,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659188","uk01",2,3,"2",1,50,10090,10156,1577.5,251.6,1577.5,251.6,235,67,580,3,-86,"in",0,3,0,99,17,319,"d",54,"hand",54,"hand",3,"the hand may be rota",10,"The shaka sign, sometimes known",183,3,2,8,2,0,1,-1,4,1.5,0,0,NA,NA,3,2,8,2,0,1,-2,5,2.5,0,0,NA,NA,2,3,2,3,2,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659189","uk01",2,3,"2",1,51,10259,10382,286.7,273.6,286.7,273.6,302,124,612,-86,-8,"in",0,4,1,13,3,339," ",59,"and",59,"and",3,"the hand may be rota",10,"The shaka sign, sometimes known",183,1,1,8,1,0,0,-82,0,-2,1,0,57,NA,1,1,8,1,0,0,-81,1,-1,1,0,57,NA,7,4,2,3,3,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659190","uk01",2,3,"2",1,52,10409,10627,167.7,285.2,167.7,285.2,302,219,600,-8,8,"in",1,4,0,5,1,331,"t",57,"rotated",57,"rotated",3,"the hand may be rota",10,"The shaka sign, sometimes known",183,1,1,9,1,1,0,-8,5,1,0,1,NA,59,1,1,9,1,1,0,-7,5,1,0,1,NA,59,5,5,2,3,4,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659191","uk01",2,3,"2",1,53,10723,10928,292.8,290.5,292.8,290.5,302,206,596,8,11,"in",1,4,0,13,3,339," ",59,"and",59,"and",3,"the hand may be rota",10,"The shaka sign, sometimes known",183,2,2,9,1,0,0,8,0,-2,0,0,NA,NA,2,2,9,1,0,0,7,1,-1,0,0,NA,NA,7,6,2,3,5,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659192","uk01",2,3,"2",1,54,10965,11148,445.1,283.3,445.1,283.3,302,184,626,11,-5,"in",0,4,0,24,5,350,"f",61,"for",61,"for",3,"the hand may be rota",10,"The shaka sign, sometimes known",183,1,1,9,1,0,0,10,1,-1,1,0,60,NA,1,1,9,1,0,0,9,2,0,1,0,60,NA,9,7,2,3,6,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659193","uk01",2,3,"2",1,55,11173,11302,375.1,285.5,375.1,285.5,302,130,632,-5,25,"in",0,4,0,19,4,345,"o",60,"forth",60,"forth",3,"the hand may be rota",10,"The shaka sign, sometimes known",183,1,1,10,1,1,0,-4,2,-1,0,1,NA,61,1,1,10,1,1,0,-3,3,0,0,1,NA,61,8,8,2,3,7,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659194","uk01",2,3,"2",1,56,11352,11597,754,284.8,754,284.8,302,246,627,25,16,"in",0,4,0,44,8,370,"a",64,"shaka",64,"shaka",4,"The shaka sign was a",25,"The shaka sign, sometimes known",183,1,1,10,1,0,0,22,3,0,0,0,NA,NA,1,1,10,1,0,0,21,4,1,0,0,NA,NA,2,1,1,3,1,0,0,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659195","uk01",2,3,"2",1,57,11639,11873,990.4,286.3,990.4,286.3,302,235,628,16,-1,"in",0,4,0,60,11,386,"p",67,"adopted",67,"adopted",4,"The shaka sign was a",25,"The shaka sign, sometimes known",183,1,1,10,1,0,0,12,4,0,0,0,NA,NA,1,1,10,1,0,0,11,5,1,0,0,NA,NA,5,2,1,3,2,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659196","uk01",2,3,"2",1,58,11886,12037,971.5,284.9,971.5,284.9,302,152,629,-1,15,"in",0,4,0,59,11,385,"o",67,"adopted",67,"adopted",4,"The shaka sign was a",25,"The shaka sign, sometimes known",183,2,1,10,2,0,1,3,3,-1,0,0,NA,NA,2,1,10,2,0,1,4,4,0,0,0,NA,NA,5,3,1,3,3,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659197","uk01",2,3,"2",1,59,12087,12357,1205.4,295.8,1205.4,295.8,302,271,609,15,3,"in",0,4,0,74,13,400,"l",69,"local",69,"local",4,"The shaka sign was a",25,"The shaka sign, sometimes known",183,1,1,10,1,0,0,10,5,2,0,0,NA,NA,1,1,10,1,0,0,9,6,3,0,0,NA,NA,7,4,1,3,4,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659198","uk01",2,3,"2",1,60,12380,12452,1243,295.6,1243,295.6,302,73,608,3,14,"in",0,4,0,77,14,403,"a",70,"Hawaiian",70,"Hawaiian",4,"The shaka sign was a",25,"The shaka sign, sometimes known",183,1,1,10,1,0,0,1,2,-2.5,0,0,NA,NA,1,1,10,1,0,0,0,3,-1.5,0,0,NA,NA,8,5,1,3,5,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659199","uk01",2,3,"2",1,61,12489,12624,1451.4,304.1,1451.4,304.1,302,136,590,14,9,"in",0,4,0,91,15,417,"e",71,"culture",71,"culture",4,"The shaka sign was a",25,"The shaka sign, sometimes known",183,1,1,10,1,0,0,7,7,3,0,0,NA,NA,1,1,10,1,0,0,6,8,4,0,0,NA,NA,9,6,1,3,6,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659200","uk01",2,3,"2",1,62,12652,12821,1585.4,307.7,1585.4,307.7,302,170,576,9,-89,"in",0,4,0,100,17,426,"t",73,"customs",73,"customs",4,"The shaka sign was a",25,"The shaka sign, sometimes known",183,1,1,10,1,0,0,5,4,0,0,0,NA,NA,1,1,10,1,0,0,4,5,1,0,0,NA,NA,11,7,1,3,7,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659201","uk01",2,3,"2",1,63,12924,13043,256.1,344.6,256.1,344.6,369,120,617,-89,-7,"in",0,5,1,11,2,443,"u",76,"surfers",76,"surfers",4,"The shaka sign was a",25,"The shaka sign, sometimes known",183,1,1,10,1,0,0,-85,2,-2,1,0,75,NA,1,1,10,1,0,0,-84,3,-1,1,0,75,NA,14,8,1,3,8,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659202","uk01",2,3,"2",1,64,13071,13295,147.7,344.9,147.7,344.9,369,225,596,-7,12,"in",0,5,0,4,1,436,"i",75,"visiting",75,"visiting",4,"The shaka sign was a",25,"The shaka sign, sometimes known",183,1,1,11,1,1,0,-5,4,-0.5,0,1,NA,76,1,1,11,1,1,0,-4,4,-0.5,0,1,NA,76,13,9,1,3,9,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659203","uk01",2,3,"2",1,65,13339,13523,338.7,337,338.7,337,369,185,581,12,-6,"in",0,5,0,16,2,448,"s",76,"surfers",76,"surfers",4,"The shaka sign was a",25,"The shaka sign, sometimes known",183,2,2,11,1,0,0,5,7,3,0,0,NA,NA,2,2,11,1,0,0,4,8,4,0,0,NA,NA,14,10,1,3,10,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659204","uk01",2,3,"2",1,66,13551,13684,247.2,343.2,247.2,343.2,369,134,588,-6,15,"in",0,5,0,10,2,442,"s",76,"surfers",76,"surfers",4,"The shaka sign was a",25,"The shaka sign, sometimes known",183,3,2,11,2,0,1,1,1,-3,0,0,NA,NA,3,2,11,2,0,1,2,2,-2,0,0,NA,NA,14,11,1,3,11,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659205","uk01",2,3,"2",1,67,13722,13857,464.4,340,464.4,340,369,136,603,15,17,"in",0,5,0,25,5,457,"1",79,"1960s,",79,"1960s,",4,"The shaka sign was a",25,"The shaka sign, sometimes known",183,1,1,11,1,0,0,14,1,-2.5,0,0,NA,NA,1,1,11,1,0,0,13,2,-1.5,0,0,NA,NA,17,12,1,3,12,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659206","uk01",2,3,"2",1,68,13898,14111,726.8,340.9,726.8,340.9,369,214,620,17,-4,"in",0,5,0,42,8,474,"e",82,"use",82,"use",4,"The shaka sign was a",25,"The shaka sign, sometimes known",183,1,1,11,1,0,0,14,3,1,1,0,81,NA,1,1,11,1,0,0,13,4,2,1,0,81,NA,20,13,1,3,13,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659207","uk01",2,3,"2",1,69,14134,14248,657.5,346.2,657.5,346.2,369,115,625,-4,17,"in",0,5,0,38,7,470,"s",81,"its",81,"its",4,"The shaka sign was a",25,"The shaka sign, sometimes known",183,1,1,12,1,1,0,-1,3,1,0,1,NA,82,1,1,12,1,1,0,0,4,2,0,1,NA,82,19,14,1,3,14,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659208","uk01",2,3,"2",1,70,14291,14472,912.9,347.3,912.9,347.3,369,182,619,17,12,"in",0,5,0,55,11,487,"a",85,"around",85,"around",4,"The shaka sign was a",25,"The shaka sign, sometimes known",183,1,1,12,1,0,0,16,1,-2.5,0,0,NA,NA,1,1,12,1,0,0,15,2,-1.5,0,0,NA,NA,23,15,1,3,15,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659209","uk01",2,3,"2",1,71,14513,14629,1099.1,345.4,1099.1,345.4,369,117,615,12,15,"in",0,5,0,67,13,499,"o",87,"world.",87,"world.",4,"The shaka sign was a",25,"The shaka sign, sometimes known",183,1,1,12,1,0,0,10,2,-1.5,0,0,NA,NA,1,1,12,1,0,0,9,3,-0.5,0,0,NA,NA,25,16,1,3,16,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659210","uk01",2,3,"2",1,72,14678,14905,1329.1,371,1329.1,371,369,228,602,15,-5,"in",0,5,0,82,16,514,"m",90,"primarily",90,"primarily",5,"It is primarily used",21,"The shaka sign, sometimes known",183,1,1,12,1,0,0,11,4,-1,1,0,89,NA,1,1,12,1,0,0,10,5,0,1,0,89,NA,3,1,1,3,1,0,0,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659211","uk01",2,3,"2",1,73,14927,15050,1244,353.9,1244,353.9,369,124,601,-5,15,"in",0,5,0,77,15,509,"s",89,"is",89,"is",5,"It is primarily used",21,"The shaka sign, sometimes known",183,1,1,13,1,1,0,-1,2,0.5,0,1,NA,90,1,1,13,1,1,0,0,3,1.5,0,1,NA,90,2,2,1,3,2,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659212","uk01",2,3,"2",1,74,15103,15335,1474.3,375.7,1474.3,375.7,369,233,575,15,7,"in",0,5,0,92,17,524,"d",91,"used",91,"used",5,"It is primarily used",21,"The shaka sign, sometimes known",183,1,1,13,1,0,0,11,4,1.5,0,0,NA,NA,1,1,13,1,0,0,10,5,2.5,0,0,NA,NA,4,3,1,3,3,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659213","uk01",2,3,"2",1,75,15364,15509,1582.5,370.3,1582.5,370.3,369,146,568,7,-84,"in",0,5,0,99,20,531,"g",94,"greeting",94,"greeting",5,"It is primarily used",21,"The shaka sign, sometimes known",183,1,1,13,1,0,0,6,1,-3.5,0,0,NA,NA,1,1,13,1,0,0,5,2,-2.5,0,0,NA,NA,7,4,1,3,4,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659214","uk01",2,3,"2",1,76,15609,15717,319.7,407,319.7,407,436,109,604,-84,-10,"in",0,6,1,15,4,553,"e",98,"express",98,"express",5,"It is primarily used",21,"The shaka sign, sometimes known",183,1,1,13,1,0,0,-83,1,-3,1,0,95,NA,1,1,13,1,0,0,-82,2,-2,1,0,95,NA,11,5,1,3,5,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659215","uk01",2,3,"2",1,77,15751,15966,168.6,410,168.6,410,436,216,587,-10,-1,"in",0,6,0,5,1,543,"u",95,"gesture",95,"gesture",5,"It is primarily used",21,"The shaka sign, sometimes known",183,1,1,14,1,1,0,-9,5,1,0,1,NA,98,1,1,14,1,1,0,-8,5,1,0,1,NA,98,8,6,1,3,6,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659216","uk01",2,3,"2",1,78,15974,16071,153.3,406.6,153.3,406.6,436,98,566,-1,16,"in",0,6,0,4,1,542,"t",95,"gesture",95,"gesture",5,"It is primarily used",21,"The shaka sign, sometimes known",183,2,1,14,2,0,1,4,4,0,0,0,NA,NA,2,1,14,2,0,1,4,4,0,0,0,NA,NA,8,7,1,3,7,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659217","uk01",2,3,"2",1,79,16109,16258,385.6,398.8,385.6,398.8,436,150,563,16,6,"in",0,6,0,20,4,558,"s",98,"express",98,"express",5,"It is primarily used",21,"The shaka sign, sometimes known",183,2,2,14,1,0,0,10,6,2,0,0,NA,NA,2,2,14,1,0,0,9,7,3,0,0,NA,NA,11,8,1,3,8,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659218","uk01",2,3,"2",1,80,16285,16437,481.6,402.1,481.6,402.1,436,153,570,6,12,"in",0,6,0,26,5,564,"n",99,"thanks,",99,"thanks,",5,"It is primarily used",21,"The shaka sign, sometimes known",183,1,1,14,1,0,0,2,4,0,0,0,NA,NA,1,1,14,1,0,0,1,5,1,0,0,NA,NA,12,9,1,3,9,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659219","uk01",2,3,"2",1,81,16477,16653,669.3,403.5,669.3,403.5,436,177,590,12,-3,"in",0,6,0,38,6,576,"e",100,"acknowledgement,",100,"acknowledgement,",5,"It is primarily used",21,"The shaka sign, sometimes known",183,1,1,14,1,0,0,4,8,-0.5,0,0,NA,NA,1,1,14,1,0,0,3,9,0.5,0,0,NA,NA,13,10,1,3,10,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659220","uk01",2,3,"2",1,82,16674,16827,614.2,403.4,614.2,403.4,436,154,598,-3,20,"in",0,6,0,35,6,573,"o",100,"acknowledgement,",100,"acknowledgement,",5,"It is primarily used",21,"The shaka sign, sometimes known",183,2,1,14,2,0,1,5,5,-3.5,0,0,NA,NA,2,1,14,2,0,1,6,6,-2.5,0,0,NA,NA,13,11,1,3,11,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659221","uk01",2,3,"2",1,83,16869,17081,915.5,409.5,915.5,409.5,436,213,599,20,17,"in",0,6,0,55,9,593," ",103,"praise",103,"praise",5,"It is primarily used",21,"The shaka sign, sometimes known",183,1,1,14,1,0,0,20,0,-3.5,0,0,NA,NA,1,1,14,1,0,0,19,1,-2.5,0,0,NA,NA,16,12,1,3,12,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659222","uk01",2,3,"2",1,84,17136,17310,1176.7,414.4,1176.7,414.4,436,175,594,17,10,"in",0,6,0,72,12,610,"i",106,"individual",106,"individual",5,"It is primarily used",21,"The shaka sign, sometimes known",183,1,1,14,1,0,0,16,1,-4.5,0,0,NA,NA,1,1,14,1,0,0,15,2,-3.5,0,0,NA,NA,19,13,1,3,13,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659223","uk01",2,3,"2",1,85,17347,17482,1321.2,419.8,1321.2,419.8,436,136,581,10,8,"in",0,6,0,82,13,620," ",107,"to",107,"to",5,"It is primarily used",21,"The shaka sign, sometimes known",183,1,1,14,1,0,0,10,0,-1.5,0,0,NA,NA,1,1,14,1,0,0,9,1,-0.5,0,0,NA,NA,20,14,1,3,14,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659224","uk01",2,3,"2",1,86,17510,17643,1439.9,419.2,1439.9,419.2,436,134,570,8,11,"in",0,6,0,90,14,628,"h",108,"another.",108,"another.",5,"It is primarily used",21,"The shaka sign, sometimes known",183,1,1,14,1,0,0,3,5,0.5,0,0,NA,NA,1,1,14,1,0,0,2,6,1.5,0,0,NA,NA,21,15,1,3,15,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659225","uk01",2,3,"2",1,87,17678,17872,1611.4,426.1,1611.4,426.1,436,195,555,11,-1,"in",0,6,0,101,15,639,"n",109,"Residents",109,"Residents",6,"Residents of Hawaii ",28,"The shaka sign, sometimes known",183,1,1,14,1,0,0,4,7,2,0,0,NA,NA,1,1,14,1,0,0,3,8,3,0,0,NA,NA,1,1,1,3,1,0,0,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659226","uk01",2,3,"2",1,88,17886,18030,1585.8,428.7,1585.8,428.7,436,145,552,-1,-89,"in",0,6,0,100,15,638,"e",109,"Residents",109,"Residents",6,"Residents of Hawaii ",28,"The shaka sign, sometimes known",183,2,1,14,2,0,1,6,6,1,0,0,NA,NA,2,1,14,2,0,1,7,7,2,0,0,NA,NA,1,2,1,3,2,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659227","uk01",2,3,"2",1,89,18124,18315,258.3,465,258.3,465,503,192,596,-89,-7,"in",0,7,1,11,3,662,"a",114,"shaka",114,"shaka",6,"Residents of Hawaii ",28,"The shaka sign, sometimes known",183,1,1,14,1,0,0,-83,3,0,1,0,113,NA,1,1,14,1,0,0,-82,4,1,1,0,113,NA,6,3,1,3,3,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659228","uk01",2,3,"2",1,90,18349,18644,148,468,148,468,503,296,572,-7,16,"in",0,7,0,4,2,655," ",113,"the",113,"the",6,"Residents of Hawaii ",28,"The shaka sign, sometimes known",183,1,1,15,1,1,0,-4,0,-2,0,1,NA,114,1,1,15,1,1,0,-3,1,-1,0,1,NA,114,5,4,1,3,4,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659229","uk01",2,3,"2",1,91,18691,18821,389.3,465.4,389.3,465.4,503,131,570,16,3,"in",1,7,0,20,5,671,"n",116,"convey",116,"convey",6,"Residents of Hawaii ",28,"The shaka sign, sometimes known",183,1,1,15,1,0,0,13,3,-0.5,0,0,NA,NA,1,1,15,1,0,0,12,4,0.5,0,0,NA,NA,8,5,1,3,5,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659230","uk01",2,3,"2",1,92,18933,19071,434.3,469.6,434.3,469.6,503,139,593,3,12,"in",1,7,0,23,5,674,"y",116,"convey",116,"convey",6,"Residents of Hawaii ",28,"The shaka sign, sometimes known",183,2,1,15,2,0,1,-3,6,2.5,0,0,NA,NA,2,1,15,2,0,1,-4,7,3.5,0,0,NA,NA,8,6,1,3,6,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
