id,in_span_mean,out_span_mean,relative_TRT,token_count,token_avg_length,Text_TRT,Target_TRT,Fix_Target,target_to_fixation_ratio,Fix_Total,Correct_Flag
AMPR904VJJFZY,246.0,170.76923076923077,0.055502284392802755,213,4.985915492957746,17729.0,984.0,4,0.0229885057,174,0
ANCTZADQC3D75,375.375,1068.8021978021977,0.019010396411811983,199,5.296482412060302,154284.0,2933.0,27,0.0191761364,1408,1
ANX6Q4NMZL8EI,254.53846153846155,322.5833333333333,0.08437763268744734,213,4.985915492957746,37984.0,3205.0,29,0.0781671159,371,1
AQMLJYUQCSG22,325.14285714285717,287.625,0.07591907765934305,199,5.296482412060302,32179.0,2443.0,20,0.0757575758,264,1
ARUXG5FD1Q76F,253.8,441.9125,0.027588909571862448,199,5.296482412060302,51035.0,1408.0,14,0.0313199105,447,1
AT6LDQNLKTUSE,297.0,263.2173913043478,0.07032914989344068,184,4.853260869565218,16892.0,1188.0,11,0.0607734807,181,0
ATA9BBCLTE2HS,843.0,180.9,0.2808127914723518,199,5.296482412060302,3002.0,843.0,3,0.1153846154,26,0
AUA3VQ48GSMLF,100.0,98.9375,0.04151100041511,184,4.853260869565218,2409.0,100.0,1,0.03125,32,1
AX8NXTT8QMGHC,123.66666666666667,448.8607594936709,0.011711403658745085,199,5.296482412060302,46792.0,548.0,5,0.0139275766,359,1
AXY0D2AMLKE2A,244.28571428571428,181.95,0.08058413148870758,199,5.296482412060302,16914.0,1363.0,13,0.0656565657,198,1
AYQTQYOLTNY0Y,129.5,95.8125,0.21005677210056772,199,5.296482412060302,2466.0,518.0,4,0.1333333333,30,0
AYY0UC6KCN9RW,129.8125,338.58620689655174,0.06701461377870564,213,4.985915492957746,33530.0,2247.0,34,0.0705394191,482,0
AYYSG3O9FNU15,143.5,228.51020408163265,0.016357004445457655,199,5.296482412060302,17546.0,287.0,2,0.0165289256,121,0
AZU9D7YLCTAYV,596.4090909090909,512.2631578947369,0.2060627355778445,213,4.985915492957746,62612.0,12902.0,76,0.1771561772,429,1
p1-lab-control,202.0,204.4848484848485,0.18769787426503845,213,4.985915492957746,13266.0,2490.0,22,0.1833333333,120,1
A10BH9PYCYUKDJ,0,568.4444444444445,0.0,103,4.902912621359223,38062.0,0.0,0,0.0,229,1
A10W3EILX06DFO,96.0,95.72727272727273,0.035346097201767304,91,4.615384615384615,2716.0,96.0,1,0.0243902439,41,0
A11EZAV2HRYKD5,84.0,71.0,0.020197162779514305,35,3.7142857142857135,4159.0,84.0,1,0.012195122,82,1
A11YS0T8MV3Q7C,0,383.3414634146341,0.0,103,4.902912621359223,22272.0,0.0,0,0.0,182,0
A12HLLXWOQJ14Q,0,295.07142857142856,0.0,100,4.83,16645.0,0.0,0,0.0,203,1
A12NT768CR36E5,180.0,228.51351351351352,0.03178246667255231,103,5.106796116504855,11327.0,360.0,5,0.0390625,128,1
A13WTEQ06V3B6D,218.0,190.59259259259258,0.03656184486373166,98,4.418367346938775,11925.0,436.0,4,0.0327868852,122,0
A160BYMX7X0EPG,191.0,294.4782608695652,0.034834324553950725,93,5.086021505376344,12947.0,451.0,7,0.0424242424,165,1
A17Q4QN6UE0EZC,68.0,139.57692307692307,0.01145359609230251,126,4.142857142857143,5937.0,68.0,1,0.0163934426,61,0
A18JFH5XQAUVAK,0,204.8181818181818,0.0,126,4.222222222222222,7768.0,0.0,0,0.0,111,1
A19F9CLZ0XWBYR,396.25,215.65,0.42136348295646303,100,5.21,11852.0,4994.0,49,0.4117647059,119,0
A19L8SNH73AX1Z,412.5,327.6666666666667,0.033165829145728645,125,4.176,24875.0,825.0,7,0.033492823,209,0
A1B7X75L6JOPGM,0,72.0,0.0,35,3.7142857142857135,650.0,0.0,0,0.0,12,1
A1BASVXQK125PD,0,407.2307692307692,0.0,100,4.83,21025.0,0.0,0,0.0,209,0
A1CPY1HLCFTIL1,0,762.4242424242424,0.0,93,5.086021505376344,70106.0,0.0,0,0.0,625,0
A1D26DHX9CDRGI,0,187.06666666666666,0.0,99,5.05050505050505,3212.0,0.0,0,0.0,33,0
A1D41E24S4E4I4,700.0,353.1578947368421,0.025348542458808618,91,4.615384615384615,27615.0,700.0,5,0.0164473684,304,1
A1HR8IRDC07FO9,0,418.4166666666667,0.0,90,4.777777777777778,30041.0,0.0,0,0.0,317,1
A1IJ6E21R29K53,304.5,434.9,0.05023094688221709,31,5.064516129032258,12124.0,609.0,8,0.0540540541,148,0
A1ISZTMNHXPB4C,171.0,83.33333333333333,0.03761467889908257,35,3.7142857142857135,6540.0,246.0,3,0.0394736842,76,1
A1JI19KPIVNL3Y,665.9444444444445,303.0416666666667,0.5129295483277784,100,5.21,26103.0,13389.0,137,0.4910394265,279,1
A1JWPEUSQYB6XL,0,148.33333333333334,0.0,31,5.064516129032258,4856.0,0.0,0,0.0,50,1
A1K76PLMB0YQT5,59.0,543.8958333333334,0.0016315018112435362,91,5.208791208791209,36163.0,59.0,1,0.0020325203,492,1
A1KGPGSI6I9TQ5,0,184.02857142857144,0.0,99,5.05050505050505,8110.0,0.0,0,0.0,96,0
A1LTVR9DOB62B1,530.3,274.90909090909093,0.350923747058529,91,5.208791208791209,19973.0,7009.0,63,0.3298429319,191,0
A1N93G08WP4XH7,300.0,340.6842105263158,0.011818002757533978,90,4.777777777777778,25385.0,300.0,3,0.0175438596,171,1
A1OM5NWYYYJKQW,0,294.94117647058823,0.0,98,4.418367346938775,16163.0,0.0,0,0.0,93,1
A1OZPLHNIU1519,239.0,201.17857142857142,0.012738514017695341,113,4.6371681415929205,18762.0,239.0,2,0.0097560976,205,1
A1PHDT66U6IK4Q,538.0,375.42028985507244,0.028256916801808443,99,5.05050505050505,40698.0,1150.0,14,0.0274509804,510,1
A1QMJNJ5FGC09,104.33333333333333,154.95652173913044,0.042771248975129815,91,5.208791208791209,7318.0,313.0,5,0.0666666667,75,0
A1T9BJRS4IL8VQ,101.0,108.54166666666667,0.03055051421657592,125,4.176,3306.0,101.0,1,0.0222222222,45,1
A1VGM6OJRPRNCQ,0,194.69230769230768,0.0,100,4.83,6933.0,0.0,0,0.0,82,0
A1WH32GYQOHIRQ,162.5,352.7692307692308,0.02712345964518154,91,5.208791208791209,30269.0,821.0,9,0.0296052632,304,0
A1WRZX4HNRMVG1,0,256.44897959183675,0.0,99,5.05050505050505,17664.0,0.0,0,0.0,156,0
A1YRYQBQGQRY1Q,200.5,222.92592592592592,0.03226325529004747,51,4.431372549019608,12429.0,401.0,3,0.0243902439,123,0
A1YTB9G04PC71S,0,225.95652173913044,0.00641440974471945,113,4.6371681415929205,15434.0,99.0,1,0.0060240964,166,0
A20SL254675EOK,0,134.97058823529412,0.0,100,4.83,5876.0,0.0,0,0.0,68,0
A23KAJRDVCVGOE,156.5625,177.06666666666666,0.45905267817618417,95,4.042105263157895,6777.0,3111.0,37,0.4457831325,83,0
A24LB89P1BPKKF,0,479.5128205128205,0.0,91,5.208791208791209,26391.0,0.0,0,0.0,239,0
A25TQ73VVCOM4X,0,291.9736842105263,0.0,91,5.208791208791209,17785.0,0.0,0,0.0,205,0
A28VE2YSRYE3B8,0,71.5,0.0,90,4.777777777777778,143.0,0.0,0,0.0,3,1
A292T1OXCVXN78,0,140.55172413793105,0.0,92,4.402173913043479,7145.0,0.0,0,0.0,79,0
A293JF50QSYCRO,0,397.7894736842105,0.0,126,4.222222222222222,20483.0,0.0,0,0.0,208,1
A2APG8MSLJ6G2K,239.0,360.93333333333334,0.01338560627275273,98,4.418367346938775,17855.0,239.0,3,0.0147058824,204,1
A2G57M3XD1AIBS,341.5,391.9142857142857,0.03626612860404609,103,5.106796116504855,18833.0,683.0,5,0.0282485876,177,0
A2H1QUGX0SOUMH,0,179.91304347826087,0.0,125,4.176,7722.0,0.0,0,0.0,123,1
A2HOEI5M6G883O,514.0,249.47058823529412,0.06203234371228578,51,4.431372549019608,8286.0,514.0,1,0.0192307692,52,1
A2I6ZALE49CVSC,313.0,204.94594594594594,0.02410288002464192,100,4.83,12986.0,313.0,3,0.0223880597,134,0
A2IFHU3P1MF54K,0,334.05263157894734,0.0,103,4.902912621359223,22125.0,0.0,0,0.0,125,0
A2IQ0QCTQ3KWLT,1089.0,378.3777777777778,0.0,89,5.404494382022472,23371.0,0.0,0,0.0,118,0
A2LLOJFA11FSZF,251.0,152.77777777777777,0.07196100917431193,93,5.086021505376344,3488.0,251.0,2,0.0454545455,44,1
A2N9U74YIPDQ9F,126.375,180.0,0.13506684914201494,95,4.042105263157895,9499.0,1283.0,13,0.1226415094,106,0
A2OU4N4VBIE91I,0,605.969696969697,0.0,90,4.777777777777778,34912.0,0.0,0,0.0,288,1
A2OVX9UW5WANQE,332.0,257.9433962264151,0.020394381415451107,126,4.142857142857143,22212.0,453.0,6,0.020979021,286,0
A2PSR3CMNR1R9X,205.0,520.2432432432432,0.007642979643576169,125,4.176,26822.0,205.0,2,0.0124223602,161,0
A2QABS5PO2AYES,0,863.7647058823529,0.0,99,5.05050505050505,18571.0,0.0,0,0.0,125,1
A2RBF3IIJP15IH,0,172.22727272727272,0.0,93,5.086021505376344,10187.0,0.0,0,0.0,109,1
A2RC9V49MHS973,62.0,260.10526315789474,0.003979971755039158,91,4.615384615384615,15578.0,62.0,1,0.0059171598,169,0
A2UKBPPWF76NCT,249.0,401.2903225806452,0.009680805567435169,93,5.086021505376344,25721.0,249.0,3,0.0089285714,336,1
A2V27A9GZA1NR2,446.0,324.65,0.05206595347924232,125,4.176,20378.0,1061.0,8,0.0484848485,165,0
A2VLTSW6CXIUMR,65.0,507.27906976744185,0.0012882000872012367,93,5.086021505376344,50458.0,65.0,1,0.0023752969,421,0
A2WBGRTWOXDE6M,1343.0,537.8253968253969,0.017790485267254387,89,5.404494382022472,50364.0,896.0,4,0.012987013,308,0
A2XENTYL1D1UOL,53.0,291.2972972972973,0.0032366200439255576,103,4.902912621359223,34604.0,112.0,2,0.0043668122,458,1
A2Y87M8V0N1M6P,63.0,371.5882352941176,0.0027236176559595347,98,4.418367346938775,23131.0,63.0,1,0.0064102564,156,0
A2YP60DM1HYTH8,0,611.5,0.0,91,5.208791208791209,33289.0,0.0,0,0.0,213,1
A2YTY52FZNII62,0,201.70833333333334,0.0,125,4.176,13648.0,0.0,0,0.0,179,0
A2Z5A7TCIR8M6E,747.0,260.2,0.04503526858383071,89,5.404494382022472,14744.0,664.0,8,0.0559440559,143,0
A2Z6GCD1ZNCT6Z,320.0,249.93023255813952,0.04584681769147789,103,5.106796116504855,22248.0,1020.0,11,0.0458333333,240,0
A2ZDEERVRN5AMC,155.0,279.02941176470586,0.01451718647560176,98,4.418367346938775,21354.0,310.0,2,0.0122699387,163,0
A2ZSL0EDN3H4AT,200.5,319.6825396825397,0.013473104189765817,125,4.176,29763.0,401.0,3,0.0111940299,268,0
A3084P5PROPWOI,0,220.44117647058823,0.0,113,4.6371681415929205,10911.0,0.0,0,0.0,153,1
A35J0Z5315SEBK,0,256.51612903225805,0.0,113,4.6371681415929205,22361.0,0.0,0,0.0,238,0
A35P3396DDWKTT,68.0,170.21875,0.0065923412506059135,89,5.404494382022472,10315.0,68.0,1,0.0080645161,124,0
A361512FNHY889,69.0,156.88,0.0051084622788183905,91,4.615384615384615,13507.0,69.0,1,0.0060240964,166,0
A36IB78C6MVA3,150.0,249.75,0.004693977078761278,103,5.106796116504855,16404.0,77.0,1,0.0044247788,226,0
A37E5WQJFDG6QG,0,126.48387096774194,0.0,99,5.05050505050505,5697.0,0.0,0,0.0,71,1
A38DHLB88V8DL8,97.0,375.46666666666664,0.006631583450990459,126,4.142857142857143,23373.0,155.0,2,0.0068027211,294,0
A39SK1E6IMQBD5,437.05263157894734,274.14814814814815,0.45190917991514756,95,4.042105263157895,21449.0,9693.0,83,0.4129353234,201,0
A3A1KP2SJRGNRZ,718.0,361.2391304347826,0.07492188067727636,103,5.106796116504855,27522.0,2062.0,27,0.0745856354,362,0
A3B2YRSMSC2J3T,0,98.0,0.0,31,5.064516129032258,2105.0,0.0,0,0.0,21,1
A3DTG2QEFWI2II,442.0,484.3636363636364,0.06607760276603919,31,5.064516129032258,15618.0,1032.0,11,0.0578947368,190,1
A3EQVDHHKZRC0K,607.0,317.4,0.022453207072575275,92,4.402173913043479,27034.0,607.0,6,0.0147058824,408,1
A3EU8ENRH654SB,62.0,233.34285714285716,0.002660030890681311,91,4.615384615384615,23308.0,62.0,1,0.0044444444,225,0
A3FL5SZK2XRTFB,63.0,292.07547169811323,0.006005186297256722,100,4.83,21981.0,132.0,2,0.0070921986,282,1
A3FPXYVABXB9IZ,408.0,275.48,0.016662546353522868,89,5.404494382022472,20225.0,337.0,4,0.0174672489,229,1
A3HNEYFOIJWPH1,0,237.6,0.0,113,4.6371681415929205,11549.0,0.0,0,0.0,118,0
A3K0U7YO7V7KZF,164.0,137.88235294117646,0.02623580227163654,91,4.615384615384615,6251.0,164.0,1,0.014084507,71,0
A3L95FSCN74FIF,569.3809523809524,357.0,0.5520179020100503,100,5.21,25472.0,14061.0,135,0.5443548387,248,1
A3MHP4LZ3V88NF,0,225.4,0.0,31,5.064516129032258,2239.0,0.0,0,0.0,29,0
A3NXT3OVGL7QNR,53.0,141.38095238095238,0.00510204081632653,51,4.431372549019608,10388.0,53.0,1,0.0086956522,115,1
A3NXW2JI4DU0C0,368.6666666666667,307.3272727272727,0.040114832535885166,103,5.106796116504855,26125.0,1048.0,13,0.0439189189,296,0
A3RDJ3UZ9EJP6Y,124.0,292.6551724137931,0.009112286890064668,103,5.106796116504855,13608.0,124.0,1,0.0071428571,140,0
A3RI9RLBGPG2B6,0,132.24324324324326,0.0,99,5.05050505050505,5794.0,0.0,0,0.0,78,0
A3RMV9ZGFJ0HHF,1598.0,407.9433962264151,0.039805704321833356,113,4.6371681415929205,40145.0,1598.0,8,0.025477707,314,0
A3RVHUY67SVXQV,273.5,179.26666666666668,0.052942315137437086,98,4.418367346938775,10332.0,547.0,5,0.0561797753,89,0
A3VHDQR8A9JJ4F,116.75,379.54285714285714,0.0219341505800573,91,5.208791208791209,21291.0,467.0,5,0.0251256281,199,0
A489K1IFOM4JW,232.0,292.4166666666667,0.02108132666969559,126,4.222222222222222,11005.0,232.0,3,0.0288461538,104,1
A4CHLWPHZIP7Y,131.47368421052633,143.1153846153846,0.2856145251396648,95,4.042105263157895,10024.0,2863.0,41,0.3059701493,134,0
A4W9APAHFWVLO,0,276.54347826086956,0.0,103,4.902912621359223,17203.0,0.0,0,0.0,158,1
A4W9APAHFWVLO,574.5,320.1818181818182,0.03963025557893285,126,4.222222222222222,28993.0,1149.0,7,0.0348258706,201,0
A7GT7BIC7ERWE,0,191.2,0.0,98,4.418367346938775,11121.0,0.0,0,0.0,112,0
A7SW6SVNJ5V6O,706.0,236.45833333333334,0.06768286837311858,103,4.902912621359223,10431.0,706.0,4,0.0338983051,118,1
A8C3WNWRBWUXO,421.0,434.9428571428571,0.015586819696408738,92,4.402173913043479,27010.0,421.0,6,0.0189274448,317,1
A9KXY0C9JHSZL,0,0,0.0,35,3.7142857142857135,1934.0,0.0,0,0.0,23,1
ACTQSBR4YRLZZ,0,209.35,0.0,92,4.402173913043479,11824.0,0.0,0,0.0,133,0
AI8E3ZLZ3FO6O,210.5,150.33333333333334,0.028417898108918052,31,5.064516129032258,9677.0,275.0,4,0.0294117647,136,1
AIA7RZSAONU5M,349.0,392.84615384615387,0.015349430443770067,89,5.404494382022472,22737.0,349.0,3,0.0168539326,178,0
AKAM01E1R4KAF,0,149.16666666666666,0.0,100,4.83,7137.0,0.0,0,0.0,89,1
AKNBC1TE88NDO,0,214.10344827586206,0.0,126,4.222222222222222,24853.0,0.0,0,0.0,259,0
AMPR904VJJFZY,407.0,229.3125,0.030819324549447222,92,4.402173913043479,13206.0,407.0,3,0.0254237288,118,1
ANCTZADQC3D75,1399.5,1346.342105263158,0.023627231671801797,93,5.086021505376344,118465.0,2799.0,14,0.0143737166,974,1
ANX6Q4NMZL8EI,145.0,158.32142857142858,0.011775215202208868,92,4.402173913043479,12314.0,145.0,2,0.0136054422,147,0
AQMLJYUQCSG22,158.66666666666666,218.86111111111111,0.028541001064962726,103,5.106796116504855,14085.0,402.0,5,0.0354609929,141,0
ARUXG5FD1Q76F,321.0,311.7894736842105,0.05219512195121951,51,4.431372549019608,12300.0,642.0,6,0.0555555556,108,1
AT6LDQNLKTUSE,186.625,229.08695652173913,0.18692824864984017,95,4.042105263157895,9073.0,1696.0,21,0.1926605505,109,0
ATA9BBCLTE2HS,0,230.66666666666666,0.0,31,5.064516129032258,3416.0,0.0,0,0.0,42,1
AUA3VQ48GSMLF,0,0,0.0,35,3.7142857142857135,131.0,0.0,0,0.0,2,1
AX8NXTT8QMGHC,470.0,280.27272727272725,0.09719071715232944,51,4.431372549019608,11462.0,1114.0,6,0.0638297872,94,0
AXY0D2AMLKE2A,0,325.5238095238095,0.0,99,5.05050505050505,9607.0,0.0,0,0.0,107,1
AYQTQYOLTNY0Y,0,103.4,0.0,31,5.064516129032258,1469.0,0.0,1,0.0476190476,21,1
AYY0UC6KCN9RW,54.0,281.2894736842105,0.003339517625231911,92,4.402173913043479,16170.0,54.0,1,0.0041841004,239,1
AYYSG3O9FNU15,0,178.22222222222223,0.0,51,4.431372549019608,3261.0,0.0,0,0.0,22,0
AZU9D7YLCTAYV,886.0,592.6666666666666,0.019858980114611666,92,4.402173913043479,37867.0,752.0,8,0.0273972603,292,0
p1-lab-control,0,304.95454545454544,0.0,92,4.402173913043479,12180.0,0.0,0,0.0,98,1
A10BH9PYCYUKDJ,0,571.3333333333334,0.0,112,4.446428571428571,49146.0,0.0,0,0.0,314,1
A10W3EILX06DFO,58.0,96.73333333333333,0.013564078578110383,106,4.773584905660377,4276.0,58.0,1,0.0147058824,68,1
A11EZAV2HRYKD5,0,338.0,0.0,124,4.338709677419355,32714.0,0.0,0,0.0,482,1
A11YS0T8MV3Q7C,335.0,521.0862068965517,0.006981968307935159,112,4.446428571428571,49413.0,345.0,2,0.0047961631,417,1
A12HLLXWOQJ14Q,324.2307692307692,207.0,0.26565886146202233,95,5.926315789473684,18919.0,5026.0,59,0.2565217391,230,1
A12NT768CR36E5,0,309.0833333333333,0.004108463434675432,91,4.989010989010989,17038.0,70.0,1,0.0052356021,191,1
A13WTEQ06V3B6D,332.125,190.19354838709677,0.42979758243330235,107,3.83177570093458,13981.0,6009.0,54,0.3829787234,141,1
A160BYMX7X0EPG,601.3333333333334,321.24444444444447,0.060223143950355294,88,5.045454545454546,31101.0,1873.0,24,0.0560747664,428,1
A17Q4QN6UE0EZC,0,131.2941176470588,0.0,124,4.362903225806452,7890.0,0.0,0,0.0,86,1
A18JFH5XQAUVAK,151.0,120.0,0.044687777448949396,101,4.425742574257426,3379.0,151.0,2,0.04,50,0
A19F9CLZ0XWBYR,320.0,203.75,0.06380857427716849,89,5.067415730337078,10030.0,640.0,4,0.0380952381,105,1
A19L8SNH73AX1Z,482.5,173.46875,0.06952449567723343,112,4.776785714285714,13880.0,965.0,7,0.053030303,132,0
A1B7X75L6JOPGM,0,114.79310344827586,0.0,124,4.338709677419355,4819.0,0.0,0,0.0,66,1
A1BASVXQK125PD,254.38888888888889,189.0,0.4374010828821324,95,5.926315789473684,12005.0,5251.0,61,0.391025641,156,0
A1CPY1HLCFTIL1,119.5,729.1714285714286,0.006818570451436389,88,5.045454545454546,46784.0,319.0,4,0.0088888889,450,1
A1D26DHX9CDRGI,115.66666666666667,155.55555555555554,0.05933652530779754,108,4.018518518518518,5848.0,347.0,4,0.0588235294,68,1
A1D41E24S4E4I4,0,346.52702702702703,0.0,106,4.773584905660377,33587.0,0.0,0,0.0,362,1
A1HR8IRDC07FO9,433.06666666666666,295.8965517241379,0.3923518556489645,106,4.2075471698113205,19508.0,7654.0,87,0.3866666667,225,1
A1IJ6E21R29K53,0,292.3225806451613,0.0,106,4.2075471698113205,16540.0,0.0,0,0.0,184,1
A1ISZTMNHXPB4C,0,207.13333333333333,0.0,124,4.338709677419355,18218.0,0.0,0,0.0,207,1
A1JI19KPIVNL3Y,560.5,188.95454545454547,0.07092243451853726,89,5.067415730337078,15806.0,1121.0,11,0.0582010582,189,0
A1JWPEUSQYB6XL,165.33333333333334,156.60714285714286,0.05218855218855219,106,4.2075471698113205,9504.0,496.0,4,0.036036036,111,1
A1K76PLMB0YQT5,1077.75,307.9259259259259,0.1480886306746191,105,4.647619047619048,32359.0,4792.0,71,0.1504237288,472,1
A1KGPGSI6I9TQ5,123.0,127.16666666666667,0.08384458077709611,108,4.018518518518518,2934.0,246.0,3,0.0789473684,38,1
A1LTVR9DOB62B1,245.25,188.35714285714286,0.074329121113162,105,4.647619047619048,14086.0,1047.0,12,0.0745341615,161,0
A1N93G08WP4XH7,316.94736842105266,228.72972972972974,0.32991382847763645,106,4.2075471698113205,19496.0,6432.0,45,0.2777777778,162,0
A1OM5NWYYYJKQW,207.625,190.96153846153845,0.2716670311247175,107,3.83177570093458,13719.0,3727.0,28,0.2692307692,104,1
A1OZPLHNIU1519,237.0,171.76923076923077,0.019577069221873453,105,4.457142857142857,12106.0,237.0,2,0.0153846154,130,1
A1PHDT66U6IK4Q,300.8,337.05970149253733,0.043998478775999765,108,4.018518518518518,34183.0,1504.0,19,0.0444964871,427,0
A1QMJNJ5FGC09,600.0,372.625,0.07062114638045215,105,4.647619047619048,35032.0,2474.0,15,0.0551470588,272,1
A1T9BJRS4IL8VQ,102.0,103.77777777777777,0.03450608930987822,112,4.776785714285714,2956.0,102.0,1,0.0256410256,39,1
A1VGM6OJRPRNCQ,286.6,182.2,0.4002628120893561,95,5.926315789473684,7610.0,3046.0,30,0.3409090909,88,1
A1WH32GYQOHIRQ,351.5,399.2916666666667,0.0398763436285771,105,4.647619047619048,35259.0,1406.0,24,0.0634920635,378,1
A1WRZX4HNRMVG1,218.75,268.10526315789474,0.03493292877674864,108,4.018518518518518,25048.0,875.0,6,0.0266666667,225,0
A1YRYQBQGQRY1Q,317.0,324.47222222222223,0.008520589183958715,89,5.067415730337078,37204.0,317.0,4,0.0118694362,337,1
A1YTB9G04PC71S,70.0,218.6304347826087,0.005245803357314149,105,4.457142857142857,13344.0,70.0,1,0.0072992701,137,1
A20SL254675EOK,98.125,135.0,0.25155187703221993,95,5.926315789473684,3383.0,851.0,12,0.2857142857,42,1
A23KAJRDVCVGOE,104.0,220.20454545454547,0.007652122728276065,114,4.342105263157895,13591.0,104.0,1,0.0061728395,162,1
A24LB89P1BPKKF,375.0,260.4074074074074,0.06369805929277295,105,4.647619047619048,25197.0,1605.0,14,0.0571428571,245,0
A25TQ73VVCOM4X,393.25,305.72727272727275,0.04440322932576915,105,4.647619047619048,36664.0,1628.0,14,0.0308370044,454,1
A28VE2YSRYE3B8,116.0909090909091,127.22222222222223,0.2409133900824213,106,4.2075471698113205,7401.0,1783.0,23,0.2446808511,94,1
A292T1OXCVXN78,314.5625,139.52631578947367,0.40052208268660927,112,3.625,14174.0,5677.0,56,0.35,160,0
A293JF50QSYCRO,412.0,255.25641025641025,0.031026432713306726,101,4.425742574257426,13279.0,412.0,4,0.0245398773,163,1
A2APG8MSLJ6G2K,339.6,196.53333333333333,0.40719655096175106,107,3.83177570093458,18092.0,7367.0,82,0.3849765258,213,1
A2G57M3XD1AIBS,204.0,250.06896551724137,0.010250741168785488,91,4.989010989010989,19901.0,204.0,3,0.0147783251,203,1
A2H1QUGX0SOUMH,0,149.1904761904762,0.0,112,4.776785714285714,8476.0,0.0,0,0.0,117,1
A2HOEI5M6G883O,533.0,444.2307692307692,0.02509425548303401,89,5.067415730337078,24667.0,619.0,6,0.0434782609,138,1
A2I6ZALE49CVSC,169.41666666666666,151.14285714285714,0.2460235294117647,95,5.926315789473684,10625.0,2614.0,29,0.2543859649,114,0
A2IFHU3P1MF54K,533.0,522.2166666666667,0.034275274539785926,112,4.446428571428571,50357.0,1726.0,12,0.0323450135,371,1
A2IQ0QCTQ3KWLT,68.0,299.06451612903226,0.00352477710968277,91,4.615384615384615,19292.0,68.0,1,0.01,100,1
A2LLOJFA11FSZF,194.33333333333334,154.7826086956522,0.08737603859555079,88,5.045454545454546,7462.0,652.0,9,0.097826087,92,1
A2N9U74YIPDQ9F,181.66666666666666,169.0,0.048120107789041446,114,4.342105263157895,7793.0,375.0,3,0.0348837209,86,1
A2OU4N4VBIE91I,320.14285714285717,342.05,0.27087451434803356,106,4.2075471698113205,29342.0,7948.0,66,0.2619047619,252,0
A2OVX9UW5WANQE,0,231.29090909090908,0.0,124,4.362903225806452,16879.0,0.0,0,0.0,220,1
A2PSR3CMNR1R9X,248.0,249.16,0.015037593984962405,112,4.776785714285714,16492.0,248.0,2,0.0126582278,158,0
A2QABS5PO2AYES,791.25,492.95454545454544,0.15406162464985995,108,4.018518518518518,22491.0,3465.0,30,0.1369863014,219,1
A2RBF3IIJP15IH,373.5,192.15,0.10353430353430354,88,5.045454545454546,7215.0,747.0,9,0.1046511628,86,1
A2RC9V49MHS973,241.0,250.45833333333334,0.01683666340645522,106,4.773584905660377,14314.0,241.0,3,0.0193548387,155,0
A2UKBPPWF76NCT,164.0,693.6862745098039,0.0028592349802991734,88,5.045454545454546,57358.0,164.0,2,0.0025125628,796,0
A2V27A9GZA1NR2,186.5,181.775,0.03383526850507983,112,4.776785714285714,11024.0,373.0,3,0.0254237288,118,1
A2VLTSW6CXIUMR,266.6666666666667,500.6666666666667,0.019603038470963,88,5.045454545454546,40810.0,800.0,9,0.0245901639,366,1
A2WBGRTWOXDE6M,0,413.8125,0.0,91,4.615384615384615,35412.0,0.0,0,0.0,200,1
A2XENTYL1D1UOL,370.25,381.17241379310343,0.041603075009892035,112,4.446428571428571,35382.0,1472.0,18,0.0368852459,488,0
A2Y87M8V0N1M6P,247.42105263157896,332.1923076923077,0.28078962875662933,107,3.83177570093458,20364.0,5718.0,43,0.288590604,149,1
A2YP60DM1HYTH8,758.25,375.65384615384613,0.11617593602326427,105,4.647619047619048,27510.0,3196.0,18,0.0932642487,193,0
A2YTY52FZNII62,196.0,161.91489361702128,0.032434221413205365,112,4.776785714285714,12086.0,392.0,5,0.0301204819,166,0
A2Z5A7TCIR8M6E,80.0,207.41935483870967,0.021502399409376153,91,4.615384615384615,10836.0,233.0,3,0.0247933884,121,1
A2Z6GCD1ZNCT6Z,55.0,225.97142857142856,0.005123428039124359,91,4.989010989010989,10735.0,55.0,1,0.008,125,1
A2ZDEERVRN5AMC,226.76923076923077,180.96296296296296,0.23550439694001574,107,3.83177570093458,13987.0,3294.0,30,0.2654867257,113,1
A2ZSL0EDN3H4AT,405.5,307.10714285714283,0.03346952251248401,112,4.776785714285714,24231.0,811.0,6,0.0269058296,223,1
A3084P5PROPWOI,0,137.68965517241378,0.0,105,4.457142857142857,5611.0,0.0,0,0.0,78,0
A35J0Z5315SEBK,136.0,240.52,0.007384080790531002,105,4.457142857142857,18418.0,136.0,2,0.0090497738,221,1
A35P3396DDWKTT,0,160.375,0.0,91,4.615384615384615,10221.0,0.0,0,0.0,126,1
A361512FNHY889,145.0,145.8,0.01661319890009166,106,4.773584905660377,8728.0,145.0,2,0.018018018,111,0
A36IB78C6MVA3,374.0,232.625,0.017490529860169295,91,4.989010989010989,21383.0,374.0,5,0.0177304965,282,1
A37E5WQJFDG6QG,57.0,120.72413793103448,0.012875536480686695,108,4.018518518518518,4427.0,57.0,1,0.0196078431,51,1
A38DHLB88V8DL8,0,310.7826086956522,0.0,124,4.362903225806452,21641.0,0.0,0,0.0,257,1
A39SK1E6IMQBD5,364.25,435.10869565217394,0.05075240351121638,114,4.342105263157895,28708.0,1457.0,16,0.0540540541,296,0
A3A1KP2SJRGNRZ,328.0,261.0,0.016500969431954126,91,4.989010989010989,24241.0,400.0,6,0.0169014085,355,1
